,Unnamed: 0,addressType,basementArea,caseUrl,energyLabel,housingArea,lotArea,monthlyExpense,numberOfFloors,numberOfRooms,perAreaPrice,priceCash,priceChangePercentage,yearBuilt,municipalityCode,numberOfBuildings,zipCode,municipality,latitude,longitude,basement,lot
7939,7939,villa,0.0,https://www.edc.dk/sag/?sagsnr=94002549,c,160.0,749.0,2818,1.0,6.0,12853.0,2095000,0.0,1972.0,851,1,9430,Aalborg,57.12332,9.8537245,0,1
7940,7940,condo,0.0,https://www.lokalbolig.dk/?sag=19-X0001235,c,57.0,0.0,2825,1.0,2.0,35000.0,1995000,-11.14,1987.0,167,1,2650,Hvidovre,55.66021,12.4729395,0,0
7941,7941,villa,60.0,https://www.edc.dk/sag/?sagsnr=33207101,d,379.0,5014.0,5618,3.0,9.0,12678.0,4995000,0.0,1950.0,270,1,3200,Gribskov,56.006035,12.113504,1,1
7942,7942,villa,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R223&sagsnr=223V7496,e,95.0,703.0,3098,1.0,4.0,33606.0,3495000,0.0,1960.0,153,1,2605,Brøndby,55.65002,12.39007,0,1
7943,7943,condo,0.0,https://www.lokalbolig.dk/?sag=20-X0000982,b,106.0,0.0,4778,1.0,3.0,53755.0,5698000,0.0,2007.0,101,1,2450,København,55.64694,12.548848,0,0
7944,7944,villa,88.0,https://home.dk/sag/9080000805,c,206.0,833.0,3991,3.0,8.0,29329.0,6995000,0.0,1936.0,461,1,5230,Odense,55.375137,10.382769,1,1
7945,7945,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=980489&shopno=270195&fromsite=boligsiden&csref=boligsiden,c,151.0,792.0,3599,1.0,5.0,23344.0,3595000,0.0,1987.0,621,1,6000,Kolding,55.49694,9.447898,0,1
7946,7946,condo,0.0,https://www.danbolig.dk?propertyid=4820000309&brokerid=482,c,64.0,0.0,3535,1.0,3.0,62422.0,3995000,0.0,1974.0,101,1,2100,København,55.711037,12.572248,0,0
7947,7947,farm,0.0,https://home.dk/sag/6070000949,f,250.0,219555.0,1937,2.0,8.0,21393.0,5498000,0.0,1837.0,746,1,8660,Skanderborg,56.05861,9.877087,0,1
7948,7948,villa,0.0,https://www.robinhus.dk/redirect/?caseno=SAX-0000253,d,129.0,982.0,2722,1.0,4.0,17077.0,2395000,0.0,1945.0,259,1,4623,Køge,55.489063,12.081197,0,1
7949,7949,holiday house,0.0,https://home.dk/sag/2350001248,,51.0,1209.0,1462,1.0,4.0,68529.0,3495000,0.0,1979.0,306,1,4540,Odsherred,55.81602,11.4110985,0,1
7950,7950,villa,50.0,https://www.danbolig.dk?propertyid=2880000103&brokerid=288,d,137.0,586.0,2097,2.0,4.0,11771.0,1695000,0.0,1970.0,706,1,8420,Syddjurs,56.20226,10.471215,1,1
7951,7951,villa,31.0,https://www.edc.dk/sag/?sagsnr=95207915,e,140.0,556.0,1647,2.0,4.0,8761.0,1195000,0.0,1936.0,846,1,9500,Mariagerfjord,56.64904,9.777772,1,1
7952,7952,condo,0.0,https://www.danbolig.dk?propertyid=3160000252&brokerid=316,c,58.0,0.0,2030,1.0,2.0,56810.0,3295000,-5.72,1900.0,101,1,2100,København,55.700233,12.586779,0,0
7953,7953,condo,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=T000076&shopno=270270&fromsite=boligsiden&csref=boligsiden,f,84.0,0.0,1786,1.0,3.0,26131.0,2195000,0.0,1935.0,461,1,5000,Odense,55.38764,10.396986,0,0
7954,7954,condo,8.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=371452&shopno=240100&fromsite=boligsiden&csref=boligsiden,c,60.0,0.0,2239,1.0,2.0,25833.0,1550000,0.0,1939.0,851,1,9000,Aalborg,57.051327,9.907304,1,0
7955,7955,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=122037&shopno=105574&fromsite=boligsiden&csref=boligsiden,d,149.0,103.0,3668,2.0,4.0,26279.0,3750000,0.0,1875.0,169,1,2630,Høje-Taastrup,55.65187,12.256114,0,1
7956,7956,holiday house,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=589984&shopno=101799&fromsite=boligsiden&csref=boligsiden,,114.0,1365.0,1387,1.0,4.0,12851.0,1465000,0.0,1973.0,360,1,4983,Lolland,54.73222,11.142653,0,1
7957,7957,villa,0.0,https://johnfrandsen.dk/sag/HV10108/hadsundvej-21-als-9560-hadsund/,c,153.0,907.0,1570,1.0,5.0,4721.0,745000,0.0,1932.0,846,1,9560,Mariagerfjord,56.754864,10.286739,0,1
7958,7958,full year plot,0.0,https://home.dk/sag/8010000774,,,498.0,620,,,321.0,160000,0.0,,813,1,9900,Frederikshavn,57.43094,10.521598,0,1
7959,7959,villa,4.0,https://www.danbolig.dk?propertyid=2080000110&brokerid=208,c,144.0,775.0,2131,2.0,4.0,12116.0,1895000,0.0,1925.0,376,1,4800,Guldborgsund,54.74029,11.877612,1,1
7960,7960,villa,0.0,https://www.thorkildkristensen.dk/redirect/?caseno=13820001213,f,168.0,700.0,2382,2.0,6.0,17649.0,2995000,0.0,1979.0,813,1,9300,Frederikshavn,57.349754,10.5151415,0,1
7961,7961,villa,4.0,https://www.edc.dk/sag/?sagsnr=62304364,e,168.0,702.0,1302,3.0,5.0,4931.0,895000,0.0,1931.0,580,1,6392,Aabenraa,54.99101,9.279012,1,1
7962,7962,villa,0.0,https://www.edc.dk/sag/?sagsnr=26604249,b,130.0,633.0,3431,1.0,5.0,39363.0,5249000,0.0,2002.0,153,1,2660,Brøndby,55.62891,12.422803,0,1
7963,7963,villa,80.0,https://home.dk/sag/7190001389,c,192.0,1186.0,2424,3.0,6.0,10856.0,2345000,0.0,1908.0,510,1,6100,Haderslev,55.248356,9.462107,1,1
7964,7964,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=12419-2&shopno=103058&fromsite=boligsiden&csref=boligsiden,,158.0,433.0,1123,2.0,5.0,1141.0,185000,0.0,1902.0,479,1,5771,Svendborg,55.132442,10.498479,0,1
7965,7965,villa,55.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R726&sagsnr=726047,e,103.0,813.0,2200,1.0,5.0,15727.0,1995000,0.0,1948.0,510,1,6100,Haderslev,55.256435,9.470995,1,1
7966,7966,terraced house,0.0,https://www.danbolig.dk?propertyid=0310000098&brokerid=031,b,102.0,1203.0,2159,3.0,4.0,26422.0,2695000,0.0,1987.0,751,1,8330,Aarhus,56.056103,10.207981,0,1
7967,7967,villa,0.0,https://www.edc.dk/sag/?sagsnr=47503245,d,128.0,749.0,2780,1.0,3.0,23891.0,3125000,0.0,1972.0,259,1,4623,Køge,55.486706,12.084858,0,1
7968,7968,cooperative,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=12445-5&shopno=103058&fromsite=boligsiden&csref=boligsiden,c,101.0,7373.0,6826,1.0,3.0,3113.0,324209,0.0,2005.0,479,1,5700,Svendborg,55.039726,10.535123,0,1
7969,7969,condo,0.0,https://www.edc.dk/sag/?sagsnr=28902967,c,126.0,0.0,4624,1.0,4.0,65040.0,8195000,0.0,2005.0,101,1,2300,København,55.663803,12.629613,0,0
7970,7970,villa,15.0,https://johnfrandsen.dk/sag/34080000659/hedehusvej-11-svenstrup-8450-hammel/,d,131.0,1130.0,1750,1.0,6.0,9018.0,1295000,0.0,1943.0,710,1,8450,Favrskov,56.241062,9.817239,1,1
7971,7971,villa,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R600&sagsnr=6001868,c,119.0,825.0,1920,1.0,4.0,6391.0,850000,0.0,1967.0,376,1,4800,Guldborgsund,54.749756,11.844088,0,1
7972,7972,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=22152&shopno=250072&fromsite=boligsiden&csref=boligsiden,b,114.0,173.0,2487,2.0,4.0,36258.0,4195000,-4.55,1882.0,751,1,8200,Aarhus,56.175278,10.203109,0,1
7973,7973,villa,0.0,https://www.edc.dk/sag/?sagsnr=84104604,c,185.0,922.0,2570,2.0,7.0,17925.0,3248000,0.0,2006.0,706,1,8550,Syddjurs,56.38516,10.511616,0,1
7974,7974,condo,0.0,https://home.dk/sag/1120000764,d,59.0,0.0,3313,1.0,2.0,44034.0,2598000,0.0,1939.0,101,1,2720,København,55.681023,12.488519,0,0
7975,7975,villa,14.0,https://www.danbolig.dk?propertyid=2110000046&brokerid=211,c,159.0,1225.0,2085,1.0,5.0,13390.0,2295000,0.0,1897.0,710,1,8370,Favrskov,56.316093,9.979555,1,1
7976,7976,villa,0.0,https://www.brikk.dk/ejendom/plantagevej-13-6240-loegumkloster-2/,f,158.0,751.0,399,2.0,6.0,3225.0,535000,0.0,1929.0,550,1,6240,Tønder,55.00161,9.035863,0,1
7977,7977,farm,0.0,https://home.dk/sag/2080001646,g,78.0,86226.0,2405,1.0,4.0,64038.0,4995000,-5.67,1877.0,330,1,4180,Slagelse,55.402584,11.496554,0,1
7978,7978,villa,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R713&sagsnr=713-0103,c,189.0,820.0,2437,2.0,4.0,12411.0,2275000,0.0,1978.0,607,1,7000,Fredericia,55.589657,9.772308,0,1
7979,7979,villa,104.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=ES220152&shopno=270225&fromsite=boligsiden&csref=boligsiden,g,107.0,800.0,5132,2.0,4.0,41998.0,6495000,0.0,1964.0,173,1,2830,Lyngby-Taarbæk,55.789078,12.484933,1,1
7980,7980,terraced house,0.0,https://home.dk/sag/1430001694,f,140.0,505.0,3473,1.0,5.0,18748.0,2695000,0.0,1968.0,240,1,3650,Egedal,55.779457,12.166883,0,1
7981,7981,holiday plot,0.0,https://home.dk/sag/1060001502,,,370.0,594,,,864.0,319500,-7.39,,376,1,4873,Guldborgsund,54.69784,11.951054,0,1
7982,7982,villa,0.0,https://www.edc.dk/sag/?sagsnr=71700381,c,175.0,1950.0,5472,1.0,4.0,64489.0,11995000,0.0,2007.0,410,1,5500,Middelfart,55.54354,9.76729,0,1
7983,7983,holiday house,0.0,https://home.dk/sag/9210000629,,82.0,1207.0,2426,1.0,4.0,29270.0,2545000,0.0,2002.0,480,1,5450,Nordfyns,55.55937,10.461625,0,1
7984,7984,villa,10.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=20210743&shopno=230042&fromsite=boligsiden&csref=boligsiden,c,140.0,3486.0,2842,1.0,6.0,29805.0,4350000,0.0,1944.0,791,1,8831,Viborg,56.499847,9.343948,1,1
7985,7985,holiday house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=14285&shopno=101653&fromsite=boligsiden&csref=boligsiden,,86.0,1829.0,2714,1.0,4.0,34244.0,2945000,0.0,1979.0,563,1,6720,Fanø,55.43367,8.378456,0,1
7986,7986,villa,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R223&sagsnr=223V7493,e,162.0,770.0,3989,1.0,5.0,26028.0,4495000,-5.27,1960.0,161,1,2600,Glostrup,55.674904,12.404666,0,1
7987,7987,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=01950821&shopno=240001&fromsite=boligsiden&csref=boligsiden,d,208.0,4412.0,1291,1.0,5.0,11475.0,2295000,0.0,1897.0,840,1,9541,Rebild,56.834866,9.694614,0,1
7988,7988,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=2022185&shopno=270148&fromsite=boligsiden&csref=boligsiden,e,92.0,2960.0,1406,2.0,5.0,8652.0,995000,0.0,1777.0,791,1,8830,Viborg,56.443333,9.557337,0,1
7989,7989,full year plot,0.0,https://www.edc.dk/sag/?sagsnr=47604657,,,1050.0,500,,,186.0,195000,0.0,,390,1,4773,Vordingborg,54.996105,12.028927,0,1
7990,7990,villa,69.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R493&sagsnr=493-5155,d,113.0,700.0,1472,2.0,4.0,6757.0,950000,0.0,1985.0,791,1,8800,Viborg,56.374256,9.391329,1,1
7991,7991,hobby farm,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=3327766&shopno=260404&fromsite=boligsiden&csref=boligsiden,d,249.0,56794.0,2373,2.0,6.0,19085.0,4695000,0.0,1971.0,316,1,4420,Holbæk,55.63621,11.630553,0,1
7992,7992,villa,0.0,https://www.danbolig.dk?propertyid=247MC22-006&brokerid=247,c,133.0,758.0,3056,1.0,3.0,16140.0,2195000,0.0,1961.0,326,1,4400,Kalundborg,55.685505,11.0666065,0,1
7993,7993,villa,0.0,https://www.danbolig.dk?propertyid=2820000076&brokerid=282,e,148.0,1184.0,3529,1.0,5.0,31743.0,4698000,0.0,1974.0,751,1,8210,Aarhus,56.17392,10.153581,0,1
7994,7994,villa,0.0,https://www.edc.dk/sag/?sagsnr=96704755,b,133.0,142.0,1294,2.0,3.0,19486.0,2500000,0.0,1827.0,820,1,9670,Vesthimmerlands,56.96848,9.249999,0,1
7995,7995,villa,33.0,https://www.lokalbolig.dk/?sag=19-X0001222,d,125.0,813.0,4360,3.0,5.0,37078.0,5495000,0.0,1945.0,167,1,2650,Hvidovre,55.65774,12.468627,1,1
7996,7996,terraced house,0.0,https://www.edc.dk/sag/?sagsnr=48006405,b,115.0,270.0,1810,1.0,4.0,21987.0,2545000,0.0,2007.0,320,1,4690,Faxe,55.314568,11.967579,0,1
7997,7997,holiday house,0.0,https://www.minbolighandel.dk/1/visbolig.aspx?mgl=2598&sagsnr=HS516,,75.0,990.0,1474,1.0,3.0,22810.0,1745000,0.0,1973.0,330,1,4200,Slagelse,55.43336,11.205915,0,1
7998,7998,villa,0.0,https://home.dk/sag/7030000540,f,134.0,760.0,1378,1.0,5.0,8292.0,995000,0.0,1961.0,540,1,6300,Sønderborg,54.89951,9.563066,0,1
7999,7999,condo,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=154014&shopno=100910&fromsite=boligsiden&csref=boligsiden,c,50.0,0.0,1881,4.0,2.0,64900.0,3245000,-4.42,1884.0,147,1,2000,Frederiksberg,55.681545,12.522817,0,0
8000,8000,terraced house,12.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R151&sagsnr=151P0481,e,76.0,304.0,2750,2.0,4.0,43255.0,3495000,0.0,1963.0,159,1,2860,Gladsaxe,55.73752,12.45107,1,1
8001,8001,condo,0.0,https://www.edc.dk/sag/?sagsnr=87004268,d,92.0,612.0,2266,1.0,4.0,12989.0,1195000,0.0,1918.0,615,1,8700,Horsens,55.857777,9.841953,0,1
8002,8002,condo,0.0,https://www.lokalbolig.dk/?sag=44-X0000956,c,97.0,0.0,3441,1.0,4.0,47938.0,4650000,0.0,1935.0,157,1,2920,Gentofte,55.756268,12.569966,0,0
8003,8003,condo,0.0,https://www.lokalbolig.dk/?sag=12-X0000979,b,93.0,0.0,2408,1.0,3.0,40806.0,3795000,0.0,1972.0,101,1,2100,København,55.70933,12.562397,0,0
8004,8004,condo,0.0,https://www.lokalbolig.dk/?sag=11-X0001309,c,154.0,0.0,5509,1.0,4.0,38929.0,5995000,-4.77,1989.0,101,1,2400,København,55.705772,12.530045,0,0
8005,8005,villa,0.0,https://home.dk/sag/1170001076,e,152.0,700.0,4119,1.0,6.0,28594.0,4495000,-10.01,1957.0,185,1,2770,Tårnby,55.60928,12.589922,0,1
8006,8006,villa,0.0,https://www.lokalbolig.dk/?sag=14-X0000469,c,199.0,1193.0,5905,2.0,6.0,40780.0,7995000,0.0,1976.0,230,1,3460,Rudersdal,55.848804,12.44546,0,1
8007,8007,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=20220296&shopno=270247&fromsite=boligsiden&csref=boligsiden,e,132.0,799.0,1793,1.0,4.0,5350.0,745000,0.0,1979.0,791,1,7850,Viborg,56.481293,9.147078,0,1
8008,8008,holiday house,0.0,https://www.minbolighandel.dk/1/visbolig.aspx?mgl=2602&sagsnr=MA384,,50.0,400.0,768,1.0,3.0,25465.0,1095000,0.0,1900.0,151,1,2740,Ballerup,55.71016,12.411509,0,1
8009,8009,villa,80.0,https://www.edc.dk/sag/?sagsnr=37104652,d,116.0,927.0,1870,2.0,4.0,14460.0,2195000,0.0,1969.0,400,1,3740,Bornholm,55.106106,15.142087,1,1
8010,8010,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=N300982&shopno=270049&fromsite=boligsiden&csref=boligsiden,d,110.0,455.0,1871,1.0,4.0,16197.0,1895000,0.0,1962.0,461,1,5270,Odense,55.426567,10.354338,0,1
8011,8011,terraced house,0.0,https://www.edc.dk/sag/?sagsnr=50303560,c,164.0,467.0,1923,1.0,7.0,18559.0,2395000,0.0,1977.0,461,1,5240,Odense,55.429226,10.4553175,0,1
8012,8012,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=694002&shopno=220024&fromsite=boligsiden&csref=boligsiden,c,177.0,959.0,2447,1.0,5.0,15915.0,2895000,0.0,2007.0,573,1,6800,Varde,55.63351,8.457139,0,1
8013,8013,holiday house,0.0,https://home.dk/sag/6120000379,,92.0,649.0,1856,1.0,3.0,17937.0,1695000,0.0,1997.0,707,1,8500,Norddjurs,56.398247,10.912411,0,1
8014,8014,villa,50.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=HV22190&shopno=106212&fromsite=boligsiden&csref=boligsiden,d,174.0,806.0,2667,2.0,5.0,11683.0,2395000,0.0,1972.0,320,1,4690,Faxe,55.3268,11.946264,1,1
8015,8015,terraced house,48.0,https://www.lokalbolig.dk/?sag=32-X0000806,d,84.0,223.0,3180,3.0,3.0,29654.0,2998000,0.0,1945.0,163,1,2730,Herlev,55.72363,12.4317255,1,1
8016,8016,terraced house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=21286&shopno=250072&fromsite=boligsiden&csref=boligsiden,a2020,126.0,145.0,3714,2.0,4.0,41230.0,5195000,0.0,2022.0,751,1,8200,Aarhus,56.17917,10.198207,0,1
8017,8017,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=282328&shopno=240008&fromsite=boligsiden&csref=boligsiden,d,146.0,933.0,2707,1.0,5.0,13039.0,1995000,0.0,1972.0,851,1,9400,Aalborg,57.080524,9.953579,0,1
8018,8018,villa,0.0,https://www.edc.dk/sag/?sagsnr=89003036,d,231.0,1303.0,2210,3.0,7.0,10415.0,2395000,0.0,1925.0,730,1,8920,Randers,56.48563,9.909853,0,1
8019,8019,villa,73.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=25169027&shopno=240064&fromsite=boligsiden&csref=boligsiden,c,178.0,1034.0,2388,2.0,6.0,13110.0,2795000,0.0,1963.0,860,1,9800,Hjørring,57.469246,9.984835,1,1
8020,8020,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=51704&shopno=106131&fromsite=boligsiden&csref=boligsiden,e,114.0,945.0,3218,1.0,4.0,17906.0,2095000,0.0,1965.0,219,1,3400,Hillerød,55.97026,12.230831,0,1
8021,8021,holiday house,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=7213721&shopno=104707&fromsite=boligsiden&csref=boligsiden,,118.0,2989.0,4261,1.0,4.0,45340.0,3600000,0.0,2019.0,860,1,9850,Hjørring,57.56604,9.929876,0,1
8022,8022,villa,6.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=14755&shopno=100668&fromsite=boligsiden&csref=boligsiden,d,104.0,642.0,1222,1.0,3.0,8368.0,995000,0.0,1930.0,410,1,5463,Middelfart,55.466396,10.024085,1,1
8023,8023,condo,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R131&sagsnr=131BP000793,d,93.0,0.0,5533,1.0,3.0,62312.0,5795000,0.0,1938.0,101,1,2100,København,55.701344,12.5867405,0,0
8024,8024,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=2022V196&shopno=270191&fromsite=boligsiden&csref=boligsiden,d,150.0,900.0,1436,2.0,6.0,6015.0,945000,0.0,1900.0,766,1,8700,Hedensted,55.85432,9.701315,0,1
8025,8025,hobby farm,150.0,http://www.nyboliglandbrug.dk/maegler/pages/property-presentation/property.action?sagsnr=211734&mgl=N701505&fromsite=boligsiden&csref=boligsiden,g,250.0,92370.0,2653,1.0,9.0,15723.0,5000000,0.0,1935.0,461,1,5270,Odense,55.45331,10.307699,1,1
8026,8026,villa,6.0,https://www.perfectmægler.dk/redirect/?caseno=200630000043,f,129.0,563.0,1935,1.0,4.0,7296.0,985000,0.0,1926.0,326,1,4270,Kalundborg,55.50883,11.284096,1,1
8027,8027,condo,0.0,https://home.dk/sag/1450001438,c,52.0,0.0,1527,1.0,2.0,46058.0,2395000,-4.01,1936.0,101,1,2300,København,55.653282,12.619238,0,0
8028,8028,villa,115.0,https://www.danbolig.dk?propertyid=2980000098&brokerid=298,f,146.0,2516.0,3117,1.0,5.0,20102.0,3950000,0.0,1939.0,746,1,8680,Skanderborg,56.07315,9.699189,1,1
8029,8029,villa,0.0,https://www.edc.dk/sag/?sagsnr=99005261,d,172.0,899.0,2202,1.0,5.0,9019.0,1645000,0.0,1967.0,813,1,9900,Frederikshavn,57.434322,10.506561,0,1
8030,8030,villa,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=BA7JA&shopno=100260&fromsite=boligsiden&csref=boligsiden,c,123.0,859.0,2072,1.0,4.0,15016.0,1895000,0.0,1976.0,621,1,6040,Kolding,55.56574,9.411697,0,1
8031,8031,villa,0.0,https://www.edc.dk/sag/?sagsnr=61012343,c,153.0,600.0,1505,2.0,5.0,5979.0,925000,0.0,1928.0,575,1,6630,Vejen,55.35849,9.057755,0,1
8032,8032,villa,112.0,https://home.dk/sag/9210000633,c,175.0,1359.0,2265,3.0,4.0,7249.0,1395000,0.0,1988.0,480,1,5471,Nordfyns,55.497074,10.191993,1,1
8033,8033,villa,71.0,https://johnfrandsen.dk/sag/36790000024/soender-alle-5-8620-kjellerup/,d,123.0,1053.0,2060,1.0,6.0,13082.0,1995000,0.0,1951.0,740,1,8620,Silkeborg,56.284664,9.4339905,1,1
8034,8034,villa,0.0,https://www.edc.dk/sag/?sagsnr=83608714,d,166.0,52255.0,3344,1.0,6.0,25672.0,4499000,0.0,1986.0,746,1,8660,Skanderborg,56.044937,10.01152,0,1
8035,8035,villa,0.0,https://www.edc.dk/sag/?sagsnr=61503094,d,90.0,1229.0,1305,1.0,3.0,8389.0,875000,0.0,1962.0,760,1,6900,Ringkøbing-Skjern,55.965847,8.370612,0,1
8036,8036,holiday house,36.0,https://www.edc.dk/sag/?sagsnr=68305685,,84.0,775.0,2160,2.0,4.0,8071.0,845000,0.0,1951.0,760,1,6893,Ringkøbing-Skjern,55.8353,8.266046,1,1
8037,8037,condo,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R151&sagsnr=151D0611,d,59.0,0.0,1785,1.0,2.0,42288.0,2495000,0.0,1959.0,157,1,2870,Gentofte,55.7367,12.5190325,0,0
8038,8038,condo,0.0,https://www.edc.dk/sag/?sagsnr=21007792,c,65.0,0.0,2229,5.0,2.0,69154.0,4495000,0.0,1917.0,101,1,2100,København,55.707054,12.584015,0,0
8039,8039,villa,0.0,http://www.estate-maeglerne.dk/maegler/pages/property-presentation/property.action?caseno=17622&shopno=270085&fromsite=boligsiden&csref=boligsiden,d,152.0,765.0,1803,1.0,4.0,9289.0,1450000,0.0,1973.0,430,1,5672,Faaborg-Midtfyn,55.274612,10.313648,0,1
8040,8040,villa,27.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=89593&shopno=230028&fromsite=boligsiden&csref=boligsiden,c,163.0,189.0,1718,2.0,5.0,11649.0,1950000,0.0,1918.0,787,1,7700,Thisted,56.955948,8.6823,1,1
8041,8041,villa,0.0,https://home.dk/sag/8100000770,c,143.0,892.0,1936,1.0,5.0,15762.0,2295000,0.0,1985.0,813,1,9300,Frederikshavn,57.324787,10.505297,0,1
8042,8042,villa,9.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=10853&shopno=102147&fromsite=boligsiden&csref=boligsiden,c,149.0,958.0,2602,3.0,4.0,20458.0,2995000,0.0,1877.0,730,1,8900,Randers,56.468452,10.038078,1,1
8043,8043,villa,100.0,http://benediktebrechmann.dk/sag/220019,c,175.0,825.0,2599,1.0,6.0,7622.0,1795000,0.0,1974.0,440,1,5300,Kerteminde,55.46886,10.607103,1,1
8044,8044,condo,58.0,https://www.edc.dk/sag/?sagsnr=50203265,c,102.0,0.0,3209,1.0,2.0,23480.0,2395000,0.0,1885.0,461,1,5000,Odense,55.389603,10.377656,1,0
8045,8045,condo,0.0,https://www.edc.dk/sag/?sagsnr=26403434,a2015,82.0,0.0,2022,1.0,3.0,37805.0,3100000,0.0,2022.0,169,1,2640,Høje-Taastrup,55.64428,12.207915,0,0
8046,8046,villa,83.0,https://home.dk/sag/7140002636,d,142.0,564.0,2305,3.0,5.0,16555.0,2898000,0.0,1951.0,561,1,6700,Esbjerg,55.47088,8.469987,1,1
8047,8047,villa,0.0,https://www.danbolig.dk?propertyid=0820000182&brokerid=082,c,206.0,891.0,2831,2.0,7.0,15412.0,3195000,0.0,1971.0,615,1,8700,Horsens,55.878017,9.914174,0,1
8048,8048,full year plot,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=HA6520&shopno=210005&fromsite=boligsiden&csref=boligsiden,,,9751.0,759,,,205.0,2000000,0.0,,510,1,6100,Haderslev,55.256683,9.536981,0,1
8049,8049,villa,0.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R540&sagsnr=540P6097,d,279.0,13440.0,2203,1.0,5.0,16009.0,1745000,0.0,1858.0,420,1,5492,Assens,55.386547,10.172012,0,1
8050,8050,villa,0.0,https://www.john-ole.dk/sag.aspx?mgl=853&sagsnr=15141,d,96.0,920.0,1182,2.0,3.0,8667.0,845000,0.0,1930.0,376,1,4862,Guldborgsund,54.856625,11.728811,0,1
8051,8051,condo,0.0,https://www.danbolig.dk?propertyid=1600000112&brokerid=160,c,59.0,0.0,1366,1.0,2.0,25339.0,1495000,-6.27,1990.0,270,1,3200,Gribskov,56.021553,12.199739,0,0
8052,8052,villa,0.0,https://www.edc.dk/sag/?sagsnr=57206473,a2020,177.0,1568.0,3368,1.0,7.0,33870.0,5995000,0.0,2021.0,479,1,5700,Svendborg,55.067787,10.643784,0,1
8053,8053,villa,135.0,https://www.danbolig.dk?propertyid=2830000047&brokerid=283,d,135.0,953.0,2519,2.0,4.0,7618.0,1495000,0.0,1978.0,326,1,4281,Kalundborg,55.537434,11.219873,1,1
8054,8054,holiday house,0.0,https://home.dk/sag/9210000626,,83.0,880.0,4188,1.0,4.0,50705.0,4495000,0.0,1995.0,480,1,5450,Nordfyns,55.573505,10.440967,0,1
8055,8055,hobby farm,10.0,https://www.realmaeglerne.dk/301-redirect/?mgl=R714&sagsnr=714-1821,g,120.0,16585.0,2212,1.0,5.0,9958.0,1195000,0.0,1920.0,630,1,7300,Vejle,55.82811,9.389946,1,1
8056,8056,cooperative,0.0,https://www.danbolig.dk?propertyid=0520000346&brokerid=052,d,57.0,465.0,1792,1.0,2.0,7765.0,488783,0.0,1920.0,370,1,4700,Næstved,55.22952,11.770699,0,1
8057,8057,farm,0.0,http://www.nybolig.dk/maegler/pages/property-presentation/property.action?caseno=250445&shopno=270147&fromsite=boligsiden&csref=boligsiden,a2015,130.0,24833.0,1332,2.0,3.0,15210.0,2445000,0.0,1880.0,766,1,7160,Hedensted,55.874672,9.489051,0,1
